roast,generateImageArtifacts,set up,115.2µs,Thu Jul  7 14:43:03 EDT 2022,Thu Jul  7 14:43:03 EDT 2022
roast,generateImageArtifacts,convert requests,76.7µs,Thu Jul  7 14:43:03 EDT 2022,Thu Jul  7 14:43:03 EDT 2022
roast,generateImageArtifacts,finishing up,400.063272ms,Thu Jul  7 14:43:03 EDT 2022,Thu Jul  7 14:43:04 EDT 2022
