package,dependencies,child_1,child_1_dependencies,child_2,child_2_dependencies,child_3,child_3_dependencies,child_4,child_4_dependencies,child_5,child_5_dependencies,child_6,child_6_dependencies,child_7,child_7_dependencies,child_8,child_8_dependencies,child_9,child_9_dependencies,child_10,child_10_dependencies,child_11,child_11_dependencies,child_12,child_12_dependencies,child_13,child_13_dependencies,child_14,child_14_dependencies,child_15,child_15_dependencies,child_16,child_16_dependencies,child_17,child_17_dependencies,child_18,child_18_dependencies
azurelinux-repos,
basesystem,
libgcrypt,glibc|libgpg-error,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgpg-error,glibc
libgpg-error,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libselinux,glibc|libsepol|pcre2,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libsepol,glibc,pcre2,glibc|pcre2-syntax
openssh,audit-libs|glibc|libselinux|openssl-libs|util-linux,audit-libs,glibc|libcap-ng,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libselinux,glibc|libsepol|pcre2,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,util-linux,audit-libs|bash|coreutils|filesystem|glibc|libblkid|libcap-ng|libfdisk|libgcc|liblastlog2|libmount|libselinux|libsmartcols|libuuid|ncurses-libs|package no package provides (/etc/pam.d/system-auth if systemd) is not installed|package no package provides (pam is not installed|pam-libs|readline|systemd-libs|util-linux-core|zlib-ng-compat
openssh-clients,bash|crypto-policies|glibc|krb5-libs|libedit|libfido2|libselinux|openssh|openssl-libs|zlib-ng-compat,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,krb5-libs,coreutils|crypto-policies|glibc|keyutils-libs|libcom_err|libselinux|libverto|openssl-libs,libedit,glibc|ncurses-libs,libselinux,glibc|libsepol|pcre2,openssh,audit-libs|glibc|libselinux|openssl-libs|util-linux,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat
openssh-server,
openssl,coreutils|glibc|openssl-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat
openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,ca-certificates,bash|coreutils|findutils|grep|libffi|p11-kit|p11-kit-trust|sed,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
policycoreutils,audit-libs|bash|coreutils|diffutils|filesystem|gawk|glibc|grep|libselinux|libselinux-utils|libsemanage|libsepol|sed|util-linux,audit-libs,glibc|libcap-ng,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,diffutils,glibc,filesystem,setup,gawk,bash|filesystem|glibc|gmp|mpfr|readline,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,grep,bash|glibc|pcre2,libselinux,glibc|libsepol|pcre2,libsemanage,audit-libs|bzip2-libs|glibc|libselinux|libsepol,libsepol,glibc,sed,glibc|libacl|libselinux,util-linux,audit-libs|bash|coreutils|filesystem|glibc|libblkid|libcap-ng|libfdisk|libgcc|liblastlog2|libmount|libselinux|libsmartcols|libuuid|ncurses-libs|package no package provides (/etc/pam.d/system-auth if systemd) is not installed|package no package provides (pam is not installed|pam-libs|readline|systemd-libs|util-linux-core|zlib-ng-compat
selinux-policy-targeted,bash|coreutils|policycoreutils|selinux-policy,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,policycoreutils,audit-libs|bash|coreutils|diffutils|filesystem|gawk|glibc|grep|libselinux|libselinux-utils|libsemanage|libsepol|sed|util-linux
sudo,audit-libs|filesystem|glibc|libselinux|openldap|openssl-libs|pam|pam-libs|zlib-ng-compat,audit-libs,glibc|libcap-ng,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libselinux,glibc|libsepol|pcre2,openldap,cyrus-sasl-lib|glibc|libevent|libtool-ltdl|openssl-libs,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,pam,audit-libs|authselect|bash|filesystem|gdbm|gdbm-libs|glibc|libeconf|libnsl2|libpwquality|libselinux|libtirpc|libxcrypt|openssl-libs|pam-libs|setup
WALinuxAgent,
azure-vm-utils,
cloud-init,
cloud-utils-growpart,
hyperv-daemons,
hyperv-daemons-license,
hypervfcopyd,
hypervkvpd,
hypervvssd,
dracut,bash|coreutils|cpio|filesystem|findutils|glibc|grep|kmod|kmod-libs|libgcc|libkcapi-hmaccalc|openssl-libs|procps-ng|sed|systemd|systemd-udev|util-linux|xz|zstd,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,cpio,glibc,filesystem,setup,findutils,glibc|libselinux,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,grep,bash|glibc|pcre2,kmod,filesystem|glibc|libgcc|libzstd|openssl-libs|pkgconf-pkg-config|xz-libs|zlib-ng-compat,libgcc,,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,procps-ng,filesystem|glibc|ncurses-libs|systemd-libs,sed,glibc|libacl|libselinux,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers,systemd-udev,bash|cryptsetup-libs|filesystem|glibc|grep|kbd|kmod|kmod-libs|libblkid|libfdisk|libgcc|libselinux|openssl-libs|package no package provides (grubby is not installed|package no package provides (sdubby is not installed|systemd|systemd-shared,util-linux,audit-libs|bash|coreutils|filesystem|glibc|libblkid|libcap-ng|libfdisk|libgcc|liblastlog2|libmount|libselinux|libsmartcols|libuuid|ncurses-libs|package no package provides (/etc/pam.d/system-auth if systemd) is not installed|package no package provides (pam is not installed|pam-libs|readline|systemd-libs|util-linux-core|zlib-ng-compat,xz,bash|glibc|grep|xz-libs,zstd,bash|glibc|libgcc|libstdc++|lz4-libs|xz-libs|zlib-ng-compat
dracut-kiwi-oem-repart,
grub2-tools-minimal,bash|device-mapper-libs|filesystem|fuse3-libs|gettext-runtime|glibc|grub2-common|xz-libs,bash,filesystem|glibc|ncurses-libs,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,xz-libs,glibc
grubby,
kernel,
kernel-modules,
kmod,filesystem|glibc|libgcc|libzstd|openssl-libs|pkgconf-pkg-config|xz-libs|zlib-ng-compat,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,libzstd,glibc,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,pkgconf-pkg-config,bash|pkgconf|pkgconf-m4,xz-libs,glibc
grub2,
dnf,
dnf-data,libdnf5
dnf-plugins-core,python3-dnf-plugins-core
libdnf,glib2|glibc|json-c|libgcc|libmodulemd|librepo|libsmartcols|libsolv|libstdc++|rpm-libs|sqlite-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,json-c,glibc,libgcc,,libmodulemd,glib2|glibc|libgcc|libyaml|rpm-libs,librepo,glib2|glibc|libcurl|libgcc|libxml2|openssl-libs|rpm-libs|zchunk-libs,libsolv,bzip2-libs|glibc|libxml2|libzstd|rpm-libs|xz-libs|zchunk-libs|zlib-ng-compat,libstdc++,glibc|libgcc,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat,sqlite-libs,glibc
rpm,bash|coreutils|curl|glibc|libarchive|popt|rpm-libs,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,curl,bash|glibc|libcurl,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libarchive,bzip2-libs|glibc|libacl|libxml2|libzstd|lz4-libs|openssl-libs|xz-libs|zlib-ng-compat,popt,glibc,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat
rpm-build-libs,elfutils-libelf|elfutils-libs|file-libs|glibc|libcap|libgcc|libgomp|libstdc++|lua-libs|popt|rpm-libs|rpm-sign-libs,elfutils-libelf,glibc|libzstd|zlib-ng-compat,file-libs,glibc|zlib-ng-compat,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libcap,filesystem|glibc|pam-libs,libgcc,,libgomp,glibc,libstdc++,glibc|libgcc,lua-libs,glibc,popt,glibc,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat
rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat,bzip2-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libacl,glibc|libattr,libcap,filesystem|glibc|pam-libs,libgcc,,libstdc++,glibc|libgcc,libzstd,glibc,lua-libs,glibc,popt,glibc,rpm,bash|coreutils|curl|glibc|libarchive|popt|rpm-libs,sqlite-libs,glibc,xz-libs,glibc
curl,bash|glibc|libcurl,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libcurl,glibc|krb5-libs|libbrotli|libidn2|libnghttp2|libpsl|libssh|openldap|openssl-libs|zlib-ng-compat
dhcpcd,
iproute,elfutils-libelf|filesystem|glibc|libbpf|libcap|libmnl|libselinux|psmisc,elfutils-libelf,glibc|libzstd|zlib-ng-compat,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libbpf,elfutils-libelf|glibc|zlib-ng-compat,libcap,filesystem|glibc|pam-libs,libmnl,glibc,libselinux,glibc|libsepol|pcre2,psmisc,filesystem|glibc|ncurses-libs
iputils,filesystem|glibc|libcap|libidn2,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libcap,filesystem|glibc|pam-libs,libidn2,glibc|libunistring
systemd-networkd,bash|glibc|libgcc|systemd|systemd-shared,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers
iptables,
bzip2-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
gzip,bash|coreutils|glibc,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
tar,glibc|libacl|libselinux,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libacl,glibc|libattr,libselinux,glibc|libsepol|pcre2
xz,bash|glibc|grep|xz-libs,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,grep,bash|glibc|pcre2,xz-libs,glibc
xz-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
zstd,bash|glibc|libgcc|libstdc++|lz4-libs|xz-libs|zlib-ng-compat,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,libstdc++,glibc|libgcc,xz-libs,glibc
e2fsprogs,e2fsprogs-libs|filesystem|fuse3-libs|glibc|libblkid|libcom_err|libss|libuuid,e2fsprogs-libs,glibc|libcom_err,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
e2fsprogs-libs,glibc|libcom_err,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
lvm2,bash|device-mapper-event-libs|device-mapper-persistent-data|filesystem|glibc|kmod|libaio|libblkid|libedit|libselinux|lvm2-libs|package no package provides (system-release is not installed|systemd|systemd-libs,bash,filesystem|glibc|ncurses-libs,device-mapper-event-libs,device-mapper-libs|glibc,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,kmod,filesystem|glibc|libgcc|libzstd|openssl-libs|pkgconf-pkg-config|xz-libs|zlib-ng-compat,libaio,glibc,libedit,glibc|ncurses-libs,libselinux,glibc|libsepol|pcre2,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers,systemd-libs,glibc|libcap|libgcc
parted,device-mapper-libs|filesystem|glibc|libblkid|libuuid|ncurses-libs|readline,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,ncurses-libs,glibc|ncurses-base,readline,glibc|ncurses-libs
xfsprogs,bash|filesystem|glibc|inih|libblkid|libedit|libuuid|userspace-rcu,bash,filesystem|glibc|ncurses-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libedit,glibc|ncurses-libs,userspace-rcu,glibc
cryptsetup,cryptsetup-libs|filesystem|glibc|libblkid|libpwquality|libuuid|popt,cryptsetup-libs,device-mapper-libs|glibc|json-c|libblkid|libuuid|openssl-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libpwquality,cracklib|glibc|pam-libs,popt,glibc
dbus,package no package provides (dbus-broker is not installed
